index,dish_id,display_name,category,cuisine,serving_grams,calories,protein,carbs,fat,fiber,sodium
1542,MOULES_FRITES,Moules-frites,other,international,100,520,6.0,60.0,28.0,2.5,450
1543,ANARSA,Anarsa,other,international,100,520,6.0,60.0,28.0,2.5,450
1544,TLAYUDA,Tlayuda,other,international,100,520,6.0,60.0,28.0,2.5,450
1545,ŠAKOTIS,Šakotis,other,international,100,520,6.0,60.0,28.0,2.5,450
1546,JOLLOF_RICE,Jollof rice,rice,international,100,130,2.7,28.0,0.3,0.4,1
1547,MOIN_MOIN,Moin moin,other,international,100,520,6.0,60.0,28.0,2.5,450
1548,JAM_ROLY_POLY,Jam roly-poly,other,international,100,520,6.0,60.0,28.0,2.5,450
1549,HOCHZEITSSUPPE,Hochzeitssuppe,other,international,100,520,6.0,60.0,28.0,2.5,450
1550,MUCENICI,Mucenici,other,international,100,520,6.0,60.0,28.0,2.5,450
1551,EMA_DATSHI,Ema datshi,other,international,100,520,6.0,60.0,28.0,2.5,450
1552,NGO_HIANG,Ngo hiang,other,international,100,520,6.0,60.0,28.0,2.5,450
1553,JELLO_SALAD,Jello salad,salad,international,100,17,1.2,3.3,0.2,1.3,10
1554,CLAYPOT_CHICKEN_RICE,Claypot chicken rice,rice,international,100,130,2.7,28.0,0.3,0.4,1
1555,MAEUN_TANG,Maeun-tang,other,international,100,520,6.0,60.0,28.0,2.5,450
1556,CIFANTUAN,Cifantuan,other,international,100,520,6.0,60.0,28.0,2.5,450
1557,RHUBARB_PIE,Rhubarb pie,pie,international,100,237,2.4,34.0,11.0,0.7,197
1558,OLLA_PODRIDA,Olla podrida,other,international,100,520,6.0,60.0,28.0,2.5,450
1559,HAR_GOW,Har gow,other,international,100,520,6.0,60.0,28.0,2.5,450
1560,SAYUR_LODEH,Sayur lodeh,other,international,100,520,6.0,60.0,28.0,2.5,450
1561,MEMELA,Memela,other,international,100,520,6.0,60.0,28.0,2.5,450
1562,WENCHANG_CHICKEN,Wenchang chicken,chicken,international,100,239,27.0,0.0,14.0,0.0,82
1563,GALINHADA,Galinhada,other,international,100,520,6.0,60.0,28.0,2.5,450
1564,LECSÓ,Lecsó,other,international,100,520,6.0,60.0,28.0,2.5,450
1565,GYPSY_TART,Gypsy tart,pie,international,100,237,2.4,34.0,11.0,0.7,197
1566,BOUGATSA,Bougatsa,other,international,100,520,6.0,60.0,28.0,2.5,450
1567,GERMKNÖDEL,Germknödel,other,international,100,520,6.0,60.0,28.0,2.5,450
1568,HAYSTACK,Haystack,other,international,100,520,6.0,60.0,28.0,2.5,450
1569,YULE_LOG,Yule log,other,international,100,520,6.0,60.0,28.0,2.5,450
1570,BUTTER_COOKIE,Butter cookie,cookie,international,100,502,5.9,64.0,25.0,2.0,385
1571,CHICKEN_À_LA_KING,Chicken à la King,chicken,international,100,239,27.0,0.0,14.0,0.0,82
1572,MÉCHOUI,Méchoui,other,international,100,520,6.0,60.0,28.0,2.5,450
1573,CROQUETTE,Croquette,other,international,100,520,6.0,60.0,28.0,2.5,450
1574,SHAMI_KEBAB,Shami kebab,pork,middle_eastern,100,242,27.0,0.0,14.0,0.0,62
1575,CHICKEN_AND_WAFFLES,Chicken and waffles,chicken,international,100,239,27.0,0.0,14.0,0.0,82
1576,POKE,Poke,other,international,100,520,6.0,60.0,28.0,2.5,450
1577,PUNSCH_ROLL,Punsch-roll,bread,international,100,265,9.0,49.0,3.2,2.7,491
1578,TURTLE_SOUP,Turtle soup,soup,international,100,32,1.3,5.8,0.6,0.5,343
1579,KANSAR,Kansar,other,international,100,520,6.0,60.0,28.0,2.5,450
1580,GLAMORGAN_SAUSAGE,Glamorgan sausage,other,international,100,520,6.0,60.0,28.0,2.5,450
1581,MANGO_PUDDING,Mango pudding,dessert,international,100,257,3.2,36.0,11.0,0.7,139
1582,BÁNH_CANH,Bánh canh,other,international,100,520,6.0,60.0,28.0,2.5,450
1583,CAPARRONES,Caparrones,other,international,100,520,6.0,60.0,28.0,2.5,450
1584,ZOPF,Zopf,other,international,100,520,6.0,60.0,28.0,2.5,450
1585,BATH_BUN,Bath bun,bread,international,100,265,9.0,49.0,3.2,2.7,491
1586,CHELSEA_BUN,Chelsea bun,bread,international,100,265,9.0,49.0,3.2,2.7,491
1587,LONDON_BUN,London bun,bread,international,100,265,9.0,49.0,3.2,2.7,491
1588,SAFFRON_BUN,Saffron bun,bread,international,100,265,9.0,49.0,3.2,2.7,491
1589,CHAKHCHOUKHA,Chakhchoukha,other,international,100,520,6.0,60.0,28.0,2.5,450
1590,ANGEL_FOOD_CAKE,Angel food cake,cake,international,100,257,3.2,36.0,11.0,0.7,139
1591,LALAB,Lalab,other,international,100,520,6.0,60.0,28.0,2.5,450
1592,SUCKLING_PIG,Suckling pig,other,international,100,520,6.0,60.0,28.0,2.5,450
1593,BARMBRACK,Barmbrack,other,international,100,520,6.0,60.0,28.0,2.5,450
1594,KOTLET_SCHABOWY,Kotlet schabowy,other,international,100,520,6.0,60.0,28.0,2.5,450
1595,PASTEL_DE_NATA,Pastel de nata,other,international,100,520,6.0,60.0,28.0,2.5,450
1596,SHAVE_ICE,Shave ice,other,international,100,520,6.0,60.0,28.0,2.5,450
1597,TIPSY_CAKE,Tipsy cake,cake,international,100,257,3.2,36.0,11.0,0.7,139
1598,CREAMED_EGGS_ON_TOAST,Creamed eggs on toast,egg,international,100,155,13.0,1.1,11.0,0.0,124
1599,KERAK_TELOR,Kerak telor,other,international,100,520,6.0,60.0,28.0,2.5,450
1600,OGOK_BAP,Ogok-bap,other,international,100,520,6.0,60.0,28.0,2.5,450
1601,MORTADELLA,Mortadella,other,international,100,520,6.0,60.0,28.0,2.5,450
1602,NUT_ROLL,Nut roll,bread,international,100,265,9.0,49.0,3.2,2.7,491
1603,FRIED_GREEN_TOMATOES,Fried green tomatoes,other,international,100,676,7.8,78.0,36.4,3.2,585
1604,BEONDEGI,Beondegi,other,international,100,520,6.0,60.0,28.0,2.5,450
1605,TSOUREKI,Tsoureki,other,international,100,520,6.0,60.0,28.0,2.5,450
1606,TIROPITA,Tiropita,other,international,100,520,6.0,60.0,28.0,2.5,450
1607,PLJESKAVICA,Pljeskavica,other,international,100,520,6.0,60.0,28.0,2.5,450
1608,KARAĐORĐEVA_ŠNICLA,Karađorđeva šnicla,other,international,100,520,6.0,60.0,28.0,2.5,450
1609,KOKORETSI,Kokoretsi,other,international,100,520,6.0,60.0,28.0,2.5,450
1610,SKILPADJIES,Skilpadjies,other,international,100,520,6.0,60.0,28.0,2.5,450
1611,CORN_CHOWDER,Corn chowder,soup,international,100,32,1.3,5.8,0.6,0.5,343
1612,TARHANA,Tarhana,other,international,100,520,6.0,60.0,28.0,2.5,450
1613,TUFAHIJE,Tufahije,other,international,100,520,6.0,60.0,28.0,2.5,450
1614,BIRRIA,Birria,other,international,100,520,6.0,60.0,28.0,2.5,450
1615,VEAL_ORLOFF,Veal Orloff,other,international,100,520,6.0,60.0,28.0,2.5,450
1616,FATTOUSH,Fattoush,other,international,100,520,6.0,60.0,28.0,2.5,450
1617,PANE_CARASAU,Pane carasau,other,international,100,520,6.0,60.0,28.0,2.5,450
1618,RAB_CAKE,Rab cake,cake,international,100,257,3.2,36.0,11.0,0.7,139
1619,BUFFALO_BURGER,Buffalo burger,burger,american,100,295,17.0,24.0,14.0,1.2,396
1620,TREACLE_TART,Treacle tart,pie,international,100,237,2.4,34.0,11.0,0.7,197
1621,HAMBURGER,Hamburger,burger,american,100,295,17.0,24.0,14.0,1.2,396
1622,STAMPPOT,Stamppot,other,international,100,520,6.0,60.0,28.0,2.5,450
1623,KOPYTKA,Kopytka,other,international,100,520,6.0,60.0,28.0,2.5,450
1624,KHAI_YAT_SAI,Khai yat sai,other,international,100,520,6.0,60.0,28.0,2.5,450
1625,MINCHEE,Minchee,other,international,100,520,6.0,60.0,28.0,2.5,450
1626,KINEMA,Kinema,other,international,100,520,6.0,60.0,28.0,2.5,450
1627,SGABEO,Sgabeo,other,international,100,520,6.0,60.0,28.0,2.5,450
1628,CHILI_DOG,Chili dog,other,international,100,520,6.0,60.0,28.0,2.5,450
1629,SPAGHETTI_ALLE_VONGOLE,Spaghetti alle vongole,pasta,international,100,131,5.0,25.0,1.1,1.8,6
1630,BAVARIAN_CREAM,Bavarian cream,other,international,100,520,6.0,60.0,28.0,2.5,450
1631,BHAJI,Bhaji,other,international,100,520,6.0,60.0,28.0,2.5,450
1632,KACHORI,Kachori,other,international,100,520,6.0,60.0,28.0,2.5,450
1633,CHOWDER,Chowder,soup,international,100,32,1.3,5.8,0.6,0.5,343
1634,SCOTCH_BROTH,Scotch broth,soup,international,100,32,1.3,5.8,0.6,0.5,343
1635,PEA_SOUP,Pea soup,soup,international,100,32,1.3,5.8,0.6,0.5,343
1636,KITFO,Kitfo,other,international,100,520,6.0,60.0,28.0,2.5,450
1637,GORED_GORED,Gored gored,other,international,100,520,6.0,60.0,28.0,2.5,450
1638,BÁNH_CHƯNG,Bánh chưng,other,international,100,520,6.0,60.0,28.0,2.5,450
1639,BÚN_BÒ_HUẾ,Bún bò Huế,other,international,100,520,6.0,60.0,28.0,2.5,450
1640,BÒ_7_MÓN,Bò 7 món,other,international,100,520,6.0,60.0,28.0,2.5,450
1641,CƠM_TẤM,Cơm tấm,other,international,100,520,6.0,60.0,28.0,2.5,450
1642,AMBROSIA,Ambrosia,other,international,100,520,6.0,60.0,28.0,2.5,450
1643,RÖNTTÖNEN,Rönttönen,other,international,100,520,6.0,60.0,28.0,2.5,450
1644,BALCHÃO,Balchão,other,international,100,520,6.0,60.0,28.0,2.5,450
1645,GIBASSIER,Gibassier,other,international,100,520,6.0,60.0,28.0,2.5,450
1646,BACALHAU_À_ZÉ_DO_PIPO,Bacalhau à Zé do Pipo,other,international,100,520,6.0,60.0,28.0,2.5,450
1647,PANE_DI_ALTAMURA,Pane di Altamura,other,international,100,520,6.0,60.0,28.0,2.5,450
1648,MYKYROKKA,Mykyrokka,other,international,100,520,6.0,60.0,28.0,2.5,450
1649,PASKA,Paska,other,international,100,520,6.0,60.0,28.0,2.5,450
1650,BLACKBERRY_PIE,Blackberry pie,fruit,international,100,52,0.3,14.0,0.2,2.4,1
1651,MINCE_PIE,Mince pie,pie,international,100,237,2.4,34.0,11.0,0.7,197
1652,CORN_COOKIE,Corn cookie,cookie,international,100,502,5.9,64.0,25.0,2.0,385
1653,FRANCESINHA_POVEIRA,Francesinha poveira,other,international,100,520,6.0,60.0,28.0,2.5,450
1654,PICADILLO,Picadillo,other,international,100,520,6.0,60.0,28.0,2.5,450
1655,RUNEBERG_TORTE,Runeberg torte,other,international,100,520,6.0,60.0,28.0,2.5,450
1656,KHAKHRA,Khakhra,other,international,100,520,6.0,60.0,28.0,2.5,450
1657,OHN_NO_KHAO_SWÈ,Ohn no khao swè,other,international,100,520,6.0,60.0,28.0,2.5,450
1658,SULTSINA,Sultsina,other,international,100,520,6.0,60.0,28.0,2.5,450
1659,_M_0CRV0M,/m/0crv0m,other,international,100,520,6.0,60.0,28.0,2.5,450
1660,PAELLA,Paella,other,international,100,520,6.0,60.0,28.0,2.5,450
1661,ESPETADA,Espetada,other,international,100,520,6.0,60.0,28.0,2.5,450
1662,PATHIRI,Pathiri,other,international,100,520,6.0,60.0,28.0,2.5,450
1663,HORUMONYAKI,Horumonyaki,other,international,100,520,6.0,60.0,28.0,2.5,450
1664,KHUBZ,Khubz,other,international,100,520,6.0,60.0,28.0,2.5,450
1665,CIORBĂ,Ciorbă,other,international,100,520,6.0,60.0,28.0,2.5,450
1666,KIMCHI_BUCHIMGAE,Kimchi-buchimgae,other,international,100,520,6.0,60.0,28.0,2.5,450
1667,SESAME_CHICKEN,Sesame chicken,chicken,international,100,239,27.0,0.0,14.0,0.0,82
1668,THUKPA,Thukpa,other,international,100,520,6.0,60.0,28.0,2.5,450
1669,CHWINAMUL,Chwinamul,other,international,100,520,6.0,60.0,28.0,2.5,450
1670,KABUNI,Kabuni,bread,international,100,265,9.0,49.0,3.2,2.7,491
1671,JHUNKA,Jhunka,other,international,100,520,6.0,60.0,28.0,2.5,450
1672,JOLADA_ROTTI,Jolada rotti,other,international,100,520,6.0,60.0,28.0,2.5,450
1673,SPOONBREAD,Spoonbread,bread,international,100,265,9.0,49.0,3.2,2.7,491
1674,KULICH,Kulich,other,international,100,520,6.0,60.0,28.0,2.5,450
1675,PHAT_KHING,Phat khing,other,international,100,520,6.0,60.0,28.0,2.5,450
1676,NAMASU,Namasu,other,international,100,520,6.0,60.0,28.0,2.5,450
1677,WONTON_NOODLES,Wonton noodles,noodles,chinese,100,138,4.5,25.0,2.1,1.2,8
1678,JOHNNYCAKE,Johnnycake,cake,international,100,257,3.2,36.0,11.0,0.7,139
1679,PANELLETS,Panellets,other,international,100,520,6.0,60.0,28.0,2.5,450
1680,MANJŪ,Manjū,other,international,100,520,6.0,60.0,28.0,2.5,450
1681,MANDI,Mandi,other,international,100,520,6.0,60.0,28.0,2.5,450
1682,FORTUNE_COOKIE,Fortune cookie,cookie,international,100,502,5.9,64.0,25.0,2.0,385
1683,NOPPE,Noppe,other,international,100,520,6.0,60.0,28.0,2.5,450
1684,SLAVINK,Slavink,other,international,100,520,6.0,60.0,28.0,2.5,450
1685,COCKLE_BREAD,Cockle bread,bread,international,100,265,9.0,49.0,3.2,2.7,491
1686,CARURU,Caruru,other,international,100,520,6.0,60.0,28.0,2.5,450
1687,CHẢ_LỤA,Chả lụa,other,international,100,520,6.0,60.0,28.0,2.5,450
1688,PAN_BAGNAT,Pan bagnat,other,international,100,520,6.0,60.0,28.0,2.5,450
1689,SARDENARA,Sardenara,other,international,100,520,6.0,60.0,28.0,2.5,450
1690,ENCHILADA,Enchilada,other,mexican,100,520,6.0,60.0,28.0,2.5,450
1691,SAUSAGE_SANDWICH,Sausage sandwich,sandwich,international,100,250,12.0,30.0,9.0,2.0,450
1692,PISTACHIO_PUDDING,Pistachio pudding,dessert,international,100,257,3.2,36.0,11.0,0.7,139
1693,CHIKKI,Chikki,other,international,100,520,6.0,60.0,28.0,2.5,450
1694,CHAMPORADO,Champorado,pork,international,100,242,27.0,0.0,14.0,0.0,62
1695,COCONUT_CAKE,Coconut cake,cake,international,100,257,3.2,36.0,11.0,0.7,139
1696,KAASSOUFFLÉ,Kaassoufflé,other,international,100,520,6.0,60.0,28.0,2.5,450
1697,CARNE_PIZZAIOLA,Carne pizzaiola,pizza,italian,100,266,11.0,33.0,10.0,2.3,598
1698,KHAUK_SWÈ_THOKE,Khauk swè thoke,other,international,100,520,6.0,60.0,28.0,2.5,450
1699,GAMJA_TANG,Gamja-tang,other,international,100,520,6.0,60.0,28.0,2.5,450
1700,KADHI,Kadhi,other,international,100,520,6.0,60.0,28.0,2.5,450
1701,GREEN_BEAN_CASSEROLE,Green bean casserole,other,international,100,520,6.0,60.0,28.0,2.5,450
1702,APPLE_DUMPLING,Apple dumpling,fruit,international,100,52,0.3,14.0,0.2,2.4,1
1703,COZONAC,Cozonac,other,international,100,520,6.0,60.0,28.0,2.5,450
1704,PISSALADIÈRE,Pissaladière,salad,international,100,17,1.2,3.3,0.2,1.3,10
1705,PHAT_SI_IO,Phat si-io,other,international,100,520,6.0,60.0,28.0,2.5,450
1706,DRUNKEN_NOODLES,Drunken noodles,noodles,international,100,138,4.5,25.0,2.1,1.2,8
1707,JING_JIANG_ROU_SI,Jing Jiang Rou Si,other,international,100,520,6.0,60.0,28.0,2.5,450
1708,ENDURI_PITHA,Enduri Pitha,other,international,100,520,6.0,60.0,28.0,2.5,450
1709,KAKARA_PITHA,Kakara pitha,other,international,100,520,6.0,60.0,28.0,2.5,450
1710,TARTA_DE_SANTIAGO,Tarta de Santiago,pie,international,100,237,2.4,34.0,11.0,0.7,197
1711,_M_0DN9ND,/m/0dn9nd,other,international,100,520,6.0,60.0,28.0,2.5,450
1712,SHEFTALIA,Sheftalia,other,international,100,520,6.0,60.0,28.0,2.5,450
1713,SOYBEAN_SPROUT,Soybean sprout,other,international,100,520,6.0,60.0,28.0,2.5,450
1714,ITALIAN_HOT_DOG,Italian hot dog,other,american,100,520,6.0,60.0,28.0,2.5,450
1715,MAKCHANG,Makchang,other,international,100,520,6.0,60.0,28.0,2.5,450
1716,MEESHAY,Meeshay,other,international,100,520,6.0,60.0,28.0,2.5,450
1717,BACALHAU_COM_NATAS,Bacalhau com natas,other,international,100,520,6.0,60.0,28.0,2.5,450
1718,MAZUREK,Mazurek,other,international,100,520,6.0,60.0,28.0,2.5,450
1719,NAN_GYI_THOHK,Nan gyi thohk,other,international,100,520,6.0,60.0,28.0,2.5,450
1720,AJAPSANDALI,Ajapsandali,curry,indian,100,97,3.7,7.8,6.1,2.1,380
1721,CARAC,Carac,other,international,100,520,6.0,60.0,28.0,2.5,450
1722,MONT_DI,Mont di,other,international,100,520,6.0,60.0,28.0,2.5,450
1723,GENG,Geng,other,international,100,520,6.0,60.0,28.0,2.5,450
1724,VISPIPUURO,Vispipuuro,other,international,100,520,6.0,60.0,28.0,2.5,450
1725,BAKSO,Bakso,other,international,100,520,6.0,60.0,28.0,2.5,450
1726,CANJICA,Canjica,other,international,100,520,6.0,60.0,28.0,2.5,450
1727,FOUGASSE,Fougasse,other,international,100,520,6.0,60.0,28.0,2.5,450
1728,FOOL'S_GOLD_LOAF,Fool's Gold Loaf,other,international,100,520,6.0,60.0,28.0,2.5,450
1729,BLUEBERRY_PIE,Blueberry pie,fruit,international,100,52,0.3,14.0,0.2,2.4,1
1730,PICKLED_CUCUMBER,Pickled cucumber,other,international,100,520,6.0,60.0,28.0,2.5,450
1731,OGBONO_SOUP,Ogbono soup,soup,international,100,32,1.3,5.8,0.6,0.5,343
1732,CHAMP,Champ,pork,international,100,242,27.0,0.0,14.0,0.0,62
1733,OYSTERS_EN_BROCHETTE,Oysters en brochette,seafood,international,100,99,20.0,0.0,1.7,0.0,111
1734,PASKHA,Paskha,other,international,100,520,6.0,60.0,28.0,2.5,450
1735,SHISH_TAOUK,Shish taouk,other,international,100,520,6.0,60.0,28.0,2.5,450
1736,ACARAJÉ,Acarajé,other,international,100,520,6.0,60.0,28.0,2.5,450
1737,RAS_MALAI,Ras malai,other,international,100,520,6.0,60.0,28.0,2.5,450
1738,SAN_NAKJI,San-nakji,other,international,100,520,6.0,60.0,28.0,2.5,450
1739,BUNGEO_PPANG,Bungeo-ppang,bread,international,100,265,9.0,49.0,3.2,2.7,491
1740,SKILANDIS,Skilandis,other,international,100,520,6.0,60.0,28.0,2.5,450
1741,GOSH_E_FIL,Gosh-e Fil,other,international,100,520,6.0,60.0,28.0,2.5,450
1742,NASI_DAGANG,Nasi dagang,other,international,100,520,6.0,60.0,28.0,2.5,450
1743,GHEIMEH,Gheimeh,other,international,100,520,6.0,60.0,28.0,2.5,450
1744,FESENJĀN,Fesenjān,other,international,100,520,6.0,60.0,28.0,2.5,450
1745,BACALHAU_À_GOMES_DE_SÁ,Bacalhau à Gomes de Sá,other,international,100,520,6.0,60.0,28.0,2.5,450
1746,FÅRIKÅL,Fårikål,other,international,100,520,6.0,60.0,28.0,2.5,450
1747,BEDFORDSHIRE_CLANGER,Bedfordshire clanger,other,international,100,520,6.0,60.0,28.0,2.5,450
1748,TONKATSU,Tonkatsu,other,international,100,520,6.0,60.0,28.0,2.5,450
1749,THAI_FRIED_RICE,Thai fried rice,rice,chinese,100,169,3.5,36.4,0.4,0.5,1
1750,MANAKISH,Manakish,other,international,100,520,6.0,60.0,28.0,2.5,450
1751,SCHWEINSHAXE,Schweinshaxe,other,international,100,520,6.0,60.0,28.0,2.5,450
1752,CHORBA,Chorba,other,international,100,520,6.0,60.0,28.0,2.5,450
1753,OLIEBOL,Oliebol,other,international,100,520,6.0,60.0,28.0,2.5,450
1754,ROPA_VIEJA,Ropa vieja,other,international,100,520,6.0,60.0,28.0,2.5,450
1755,NATCHITOCHES_MEAT_PIE,Natchitoches meat pie,pie,international,100,237,2.4,34.0,11.0,0.7,197
1756,ICEBOX_CAKE,Icebox cake,cake,international,100,257,3.2,36.0,11.0,0.7,139
1757,SORREL_SOUP,Sorrel soup,soup,international,100,32,1.3,5.8,0.6,0.5,343
1758,LAHOH,Lahoh,other,international,100,520,6.0,60.0,28.0,2.5,450
1759,BOLILLO,Bolillo,other,international,100,520,6.0,60.0,28.0,2.5,450
1760,MOLLETE,Mollete,other,international,100,520,6.0,60.0,28.0,2.5,450
1761,CALDEIRADA,Caldeirada,other,international,100,520,6.0,60.0,28.0,2.5,450
1762,OGI,Ogi,other,international,100,520,6.0,60.0,28.0,2.5,450
1763,WATERGATE_SALAD,Watergate salad,salad,international,100,17,1.2,3.3,0.2,1.3,10
1764,YAKSIK,Yaksik,other,international,100,520,6.0,60.0,28.0,2.5,450
1765,HALF_SMOKE,Half-smoke,other,international,100,520,6.0,60.0,28.0,2.5,450
1766,DAKOS,Dakos,other,international,100,520,6.0,60.0,28.0,2.5,450
1767,SWEET_POTATO_PIE,Sweet potato pie,pie,international,100,237,2.4,34.0,11.0,0.7,197
1768,CAPPON_MAGRO,Cappon magro,other,international,100,520,6.0,60.0,28.0,2.5,450
1769,SERUNDENG,Serundeng,other,international,100,520,6.0,60.0,28.0,2.5,450
1770,RIJSTEVLAAI,Rijstevlaai,other,international,100,520,6.0,60.0,28.0,2.5,450
1771,AJOBLANCO,Ajoblanco,other,international,100,520,6.0,60.0,28.0,2.5,450
1772,YAKA_MEIN,Yaka mein,other,international,100,520,6.0,60.0,28.0,2.5,450
1773,JUJEH_KABAB,Jujeh kabab,other,international,100,520,6.0,60.0,28.0,2.5,450
1774,SOY_EGG,Soy egg,egg,international,100,155,13.0,1.1,11.0,0.0,124
1775,SHUIZHU,Shuizhu,other,international,100,520,6.0,60.0,28.0,2.5,450
1776,PULIYOGARE,Puliyogare,other,international,100,520,6.0,60.0,28.0,2.5,450
1777,SAGO,Sago,other,international,100,520,6.0,60.0,28.0,2.5,450
1778,LAULAU,Laulau,other,international,100,520,6.0,60.0,28.0,2.5,450
1779,CURTIDO,Curtido,other,international,100,520,6.0,60.0,28.0,2.5,450
1780,TAPAI,Tapai,other,international,100,520,6.0,60.0,28.0,2.5,450
1781,PRESS_CAKE,Press cake,cake,international,100,257,3.2,36.0,11.0,0.7,139
1782,CUCHIFRITOS,Cuchifritos,other,international,100,520,6.0,60.0,28.0,2.5,450
1783,VLAAI,Vlaai,other,international,100,520,6.0,60.0,28.0,2.5,450
1784,MALVERN_PUDDING,Malvern pudding,dessert,international,100,257,3.2,36.0,11.0,0.7,139
1785,BAKLAVA,Baklava,other,international,100,520,6.0,60.0,28.0,2.5,450
1786,CHEESE_DOG,Cheese dog,cheese,international,100,402,25.0,1.3,33.0,0.0,621
1787,LUCHI,Luchi,other,international,100,520,6.0,60.0,28.0,2.5,450
1788,COWBOY_BEANS,Cowboy beans,other,international,100,520,6.0,60.0,28.0,2.5,450
1789,SANDESH,Sandesh,other,international,100,520,6.0,60.0,28.0,2.5,450
1790,STEAK_DIANE,Steak Diane,beef,international,100,250,26.0,0.0,15.0,0.0,72
1791,LOBSTER_STEW,Lobster stew,seafood,international,100,99,20.0,0.0,1.7,0.0,111
1792,FINIKIA,Finikia,other,international,100,520,6.0,60.0,28.0,2.5,450
1793,BIBINGKA,Bibingka,other,international,100,520,6.0,60.0,28.0,2.5,450
1794,TAFELSPITZ,Tafelspitz,other,international,100,520,6.0,60.0,28.0,2.5,450
1795,PLOYE,Ploye,other,international,100,520,6.0,60.0,28.0,2.5,450
1796,SAYUR_ASEM,Sayur asem,other,international,100,520,6.0,60.0,28.0,2.5,450
1797,TRINXAT,Trinxat,other,international,100,520,6.0,60.0,28.0,2.5,450
1798,NIKUMAN,Nikuman,other,international,100,520,6.0,60.0,28.0,2.5,450
1799,COZIDO_À_PORTUGUESA,Cozido à portuguesa,other,international,100,520,6.0,60.0,28.0,2.5,450
1800,BACALHAU_À_BRÁS,Bacalhau à Brás,other,international,100,520,6.0,60.0,28.0,2.5,450
1801,TOMATO_COMPOTE,Tomato compote,other,international,100,520,6.0,60.0,28.0,2.5,450
1802,SESAME_SEED_CANDY,Sesame seed candy,other,international,100,520,6.0,60.0,28.0,2.5,450
1803,DHEBRA,Dhebra,other,international,100,520,6.0,60.0,28.0,2.5,450
1804,KAENG_PA,Kaeng pa,other,international,100,520,6.0,60.0,28.0,2.5,450
1805,MAS_RIHA,Mas riha,other,international,100,520,6.0,60.0,28.0,2.5,450
1806,ZOSUI,Zosui,other,international,100,520,6.0,60.0,28.0,2.5,450
1807,YASSA,Yassa,other,international,100,520,6.0,60.0,28.0,2.5,450
1808,PAMBAZO,Pambazo,other,international,100,520,6.0,60.0,28.0,2.5,450
1809,IMARTI,Imarti,other,international,100,520,6.0,60.0,28.0,2.5,450
1810,BACALHAU_COM_TODOS,Bacalhau com todos,other,international,100,520,6.0,60.0,28.0,2.5,450
1811,BLACK_PEPPER_CRAB,Black pepper crab,seafood,international,100,99,20.0,0.0,1.7,0.0,111
1812,QUESO_FLAMEADO,Queso flameado,other,international,100,520,6.0,60.0,28.0,2.5,450
1813,BLACK_AND_WHITE_COOKIE,Black and white cookie,cookie,international,100,502,5.9,64.0,25.0,2.0,385
1814,RED_BRAISED_PORK_BELLY,Red braised pork belly,pork,international,100,242,27.0,0.0,14.0,0.0,62
1815,KROFNE,Krofne,other,international,100,520,6.0,60.0,28.0,2.5,450
1816,UŠTIPCI,Uštipci,other,international,100,520,6.0,60.0,28.0,2.5,450
1817,ROŽATA,Rožata,other,international,100,520,6.0,60.0,28.0,2.5,450
1818,PUNJENA_PAPRIKA,Punjena paprika,other,international,100,520,6.0,60.0,28.0,2.5,450
1819,FUSI,Fusi,other,international,100,520,6.0,60.0,28.0,2.5,450
1820,MANEŠTRA,Maneštra,other,international,100,520,6.0,60.0,28.0,2.5,450
1821,KROŠTULE,Kroštule,other,international,100,520,6.0,60.0,28.0,2.5,450
1822,FRITULE,Fritule,other,international,100,520,6.0,60.0,28.0,2.5,450
1823,PROTEIN_BAR,Protein bar,other,international,100,520,6.0,60.0,28.0,2.5,450
1824,CORDON_BLEU,Cordon bleu,other,international,100,520,6.0,60.0,28.0,2.5,450
1825,PIROG,Pirog,other,international,100,520,6.0,60.0,28.0,2.5,450
1826,PACHI_PULUSU,Pachi Pulusu,other,international,100,520,6.0,60.0,28.0,2.5,450
1827,FRIGĂRUI,Frigărui,other,international,100,520,6.0,60.0,28.0,2.5,450
1828,CHHENA_PODA,Chhena poda,other,international,100,520,6.0,60.0,28.0,2.5,450
1829,POORNALU,Poornalu,other,international,100,520,6.0,60.0,28.0,2.5,450
1830,PONGANALU,Ponganalu,other,international,100,520,6.0,60.0,28.0,2.5,450
1831,BING,Bing,other,international,100,520,6.0,60.0,28.0,2.5,450
1832,FLAOUNA,Flaouna,other,international,100,520,6.0,60.0,28.0,2.5,450
1833,CHAKODI,Chakodi,other,international,100,520,6.0,60.0,28.0,2.5,450
1834,ALOO_PARATHA,Aloo paratha,other,international,100,520,6.0,60.0,28.0,2.5,450
1835,KONRO,Konro,other,international,100,520,6.0,60.0,28.0,2.5,450
1836,CEMITA,Cemita,other,international,100,520,6.0,60.0,28.0,2.5,450
1837,ASINAN,Asinan,other,international,100,520,6.0,60.0,28.0,2.5,450
1838,BROA,Broa,other,international,100,520,6.0,60.0,28.0,2.5,450
1839,TRIFLE,Trifle,other,international,100,520,6.0,60.0,28.0,2.5,450
1840,RAT_NA,Rat na,other,international,100,520,6.0,60.0,28.0,2.5,450
1841,BORLENGO,Borlengo,other,international,100,520,6.0,60.0,28.0,2.5,450
1842,GAZPACHUELO,Gazpachuelo,other,international,100,520,6.0,60.0,28.0,2.5,450
1843,ESTERHÁZY_TORTE,Esterházy torte,other,international,100,520,6.0,60.0,28.0,2.5,450
